fips,state_abbr,state_full,jurisdiction_name,year,transmitted_total,returned_by_voters,counted_total,rejected_total,reason_sum,rejection_rate,usable,dup_resolved,waves_present,treated,sensitivity_treated,mechanism,confidence,pa_partial,de_edge_case,notes,in_scope,flagged_outlier
0000000950,WI,WISCONSIN,TOWN OF ALDEN - POLK COUNTY,2022,334.0,314.0,314.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000000950,WI,WISCONSIN,TOWN OF ALDEN - POLK COUNTY,2024,674.0,650.0,650.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001000,WI,WISCONSIN,CITY OF ALGOMA - KEWAUNEE COUNTY,2016,299.0,293.0,291.0,2.0,2.0,0.006825938566552901,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001000,WI,WISCONSIN,CITY OF ALGOMA - KEWAUNEE COUNTY,2018,184.0,181.0,181.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001000,WI,WISCONSIN,CITY OF ALGOMA - KEWAUNEE COUNTY,2020,1089.0,1043.0,1041.0,2.0,2.0,0.0019175455417066154,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001000,WI,WISCONSIN,CITY OF ALGOMA - KEWAUNEE COUNTY,2022,311.0,283.0,283.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001000,WI,WISCONSIN,CITY OF ALGOMA - KEWAUNEE COUNTY,2024,326.0,315.0,312.0,3.0,3.0,0.009523809523809525,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001025,WI,WISCONSIN,TOWN OF ALGOMA - WINNEBAGO COUNTY,2016,239.0,227.0,222.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001025,WI,WISCONSIN,TOWN OF ALGOMA - WINNEBAGO COUNTY,2018,201.0,187.0,171.0,16.0,16.0,0.0855614973262032,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001025,WI,WISCONSIN,TOWN OF ALGOMA - WINNEBAGO COUNTY,2020,2178.0,2085.0,2049.0,36.0,36.0,0.017266187050359712,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001025,WI,WISCONSIN,TOWN OF ALGOMA - WINNEBAGO COUNTY,2022,596.0,551.0,545.0,6.0,6.0,0.010889292196007259,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001025,WI,WISCONSIN,TOWN OF ALGOMA - WINNEBAGO COUNTY,2024,964.0,919.0,915.0,4.0,4.0,0.004352557127312296,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001150,WI,WISCONSIN,VILLAGE OF ALLOUEZ - BROWN COUNTY,2016,452.0,417.0,415.0,1.0,1.0,0.002398081534772182,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001150,WI,WISCONSIN,VILLAGE OF ALLOUEZ - BROWN COUNTY,2018,451.0,417.0,412.0,5.0,5.0,0.011990407673860911,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001150,WI,WISCONSIN,VILLAGE OF ALLOUEZ - BROWN COUNTY,2020,4649.0,4348.0,4337.0,11.0,11.0,0.002529898804047838,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001150,WI,WISCONSIN,VILLAGE OF ALLOUEZ - BROWN COUNTY,2022,1410.0,1317.0,1312.0,5.0,5.0,0.0037965072133637054,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001150,WI,WISCONSIN,VILLAGE OF ALLOUEZ - BROWN COUNTY,2024,1779.0,1704.0,1699.0,5.0,5.0,0.0029342723004694834,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001225,WI,WISCONSIN,CITY OF ALMA - BUFFALO COUNTY,2016,55.0,53.0,53.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001225,WI,WISCONSIN,CITY OF ALMA - BUFFALO COUNTY,2018,33.0,31.0,31.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001225,WI,WISCONSIN,CITY OF ALMA - BUFFALO COUNTY,2020,181.0,175.0,175.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001225,WI,WISCONSIN,CITY OF ALMA - BUFFALO COUNTY,2022,60.0,57.0,57.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001225,WI,WISCONSIN,CITY OF ALMA - BUFFALO COUNTY,2024,66.0,64.0,64.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001250,WI,WISCONSIN,TOWN OF ALMA - BUFFALO COUNTY,2016,4.0,4.0,4.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001250,WI,WISCONSIN,TOWN OF ALMA - BUFFALO COUNTY,2018,5.0,5.0,5.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001250,WI,WISCONSIN,TOWN OF ALMA - BUFFALO COUNTY,2020,56.0,47.0,47.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001250,WI,WISCONSIN,TOWN OF ALMA - BUFFALO COUNTY,2022,10.0,10.0,10.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001250,WI,WISCONSIN,TOWN OF ALMA - BUFFALO COUNTY,2024,16.0,14.0,14.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001275,WI,WISCONSIN,TOWN OF ALMA - JACKSON COUNTY,2016,6.0,6.0,6.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001275,WI,WISCONSIN,TOWN OF ALMA - JACKSON COUNTY,2018,7.0,6.0,6.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001275,WI,WISCONSIN,TOWN OF ALMA - JACKSON COUNTY,2020,123.0,104.0,104.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001275,WI,WISCONSIN,TOWN OF ALMA - JACKSON COUNTY,2022,35.0,34.0,34.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001275,WI,WISCONSIN,TOWN OF ALMA - JACKSON COUNTY,2024,73.0,66.0,61.0,5.0,5.0,0.07575757575757576,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001300,WI,WISCONSIN,VILLAGE OF ALMA CENTER - JACKSON COUNTY,2016,5.0,5.0,5.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001300,WI,WISCONSIN,VILLAGE OF ALMA CENTER - JACKSON COUNTY,2018,3.0,3.0,3.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001300,WI,WISCONSIN,VILLAGE OF ALMA CENTER - JACKSON COUNTY,2020,44.0,33.0,33.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001300,WI,WISCONSIN,VILLAGE OF ALMA CENTER - JACKSON COUNTY,2022,14.0,13.0,13.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001300,WI,WISCONSIN,VILLAGE OF ALMA CENTER - JACKSON COUNTY,2024,21.0,21.0,21.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001325,WI,WISCONSIN,VILLAGE OF ALMENA - BARRON COUNTY,2016,1.0,1.0,1.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001325,WI,WISCONSIN,VILLAGE OF ALMENA - BARRON COUNTY,2018,0.0,0.0,0.0,0.0,0.0,,False,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001325,WI,WISCONSIN,VILLAGE OF ALMENA - BARRON COUNTY,2020,59.0,50.0,50.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001325,WI,WISCONSIN,VILLAGE OF ALMENA - BARRON COUNTY,2022,16.0,15.0,15.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001325,WI,WISCONSIN,VILLAGE OF ALMENA - BARRON COUNTY,2024,16.0,15.0,15.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001350,WI,WISCONSIN,TOWN OF ALMENA - BARRON COUNTY,2016,20.0,20.0,19.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001350,WI,WISCONSIN,TOWN OF ALMENA - BARRON COUNTY,2018,17.0,14.0,14.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001350,WI,WISCONSIN,TOWN OF ALMENA - BARRON COUNTY,2020,133.0,117.0,117.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001350,WI,WISCONSIN,TOWN OF ALMENA - BARRON COUNTY,2022,78.0,64.0,64.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001350,WI,WISCONSIN,TOWN OF ALMENA - BARRON COUNTY,2024,79.0,69.0,67.0,2.0,2.0,0.028985507246376812,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001375,WI,WISCONSIN,TOWN OF ALMON - SHAWANO COUNTY,2016,4.0,4.0,4.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001375,WI,WISCONSIN,TOWN OF ALMON - SHAWANO COUNTY,2018,0.0,0.0,0.0,0.0,0.0,,False,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001375,WI,WISCONSIN,TOWN OF ALMON - SHAWANO COUNTY,2020,49.0,43.0,43.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001375,WI,WISCONSIN,TOWN OF ALMON - SHAWANO COUNTY,2022,12.0,12.0,12.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001375,WI,WISCONSIN,TOWN OF ALMON - SHAWANO COUNTY,2024,20.0,20.0,20.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001400,WI,WISCONSIN,VILLAGE OF ALMOND - PORTAGE COUNTY,2016,3.0,3.0,3.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001400,WI,WISCONSIN,VILLAGE OF ALMOND - PORTAGE COUNTY,2018,7.0,6.0,5.0,1.0,1.0,0.16666666666666666,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001400,WI,WISCONSIN,VILLAGE OF ALMOND - PORTAGE COUNTY,2020,42.0,30.0,30.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001400,WI,WISCONSIN,VILLAGE OF ALMOND - PORTAGE COUNTY,2022,19.0,16.0,15.0,1.0,1.0,0.0625,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001400,WI,WISCONSIN,VILLAGE OF ALMOND - PORTAGE COUNTY,2024,23.0,23.0,23.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001425,WI,WISCONSIN,TOWN OF ALMOND - PORTAGE COUNTY,2016,12.0,12.0,12.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001425,WI,WISCONSIN,TOWN OF ALMOND - PORTAGE COUNTY,2018,17.0,17.0,17.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001425,WI,WISCONSIN,TOWN OF ALMOND - PORTAGE COUNTY,2020,107.0,99.0,99.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001425,WI,WISCONSIN,TOWN OF ALMOND - PORTAGE COUNTY,2022,37.0,35.0,35.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001425,WI,WISCONSIN,TOWN OF ALMOND - PORTAGE COUNTY,2024,50.0,48.0,48.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001525,WI,WISCONSIN,TOWN OF ALTO - FOND DU LAC COUNTY,2016,11.0,11.0,10.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001525,WI,WISCONSIN,TOWN OF ALTO - FOND DU LAC COUNTY,2018,21.0,17.0,17.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001525,WI,WISCONSIN,TOWN OF ALTO - FOND DU LAC COUNTY,2020,108.0,100.0,100.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001525,WI,WISCONSIN,TOWN OF ALTO - FOND DU LAC COUNTY,2022,26.0,23.0,23.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001525,WI,WISCONSIN,TOWN OF ALTO - FOND DU LAC COUNTY,2024,50.0,48.0,48.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001550,WI,WISCONSIN,CITY OF ALTOONA - EAU CLAIRE COUNTY,2016,242.0,227.0,224.0,3.0,3.0,0.013215859030837005,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001550,WI,WISCONSIN,CITY OF ALTOONA - EAU CLAIRE COUNTY,2018,296.0,271.0,269.0,2.0,2.0,0.007380073800738007,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001550,WI,WISCONSIN,CITY OF ALTOONA - EAU CLAIRE COUNTY,2020,2025.0,1852.0,1850.0,2.0,2.0,0.0010799136069114472,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001550,WI,WISCONSIN,CITY OF ALTOONA - EAU CLAIRE COUNTY,2022,732.0,668.0,666.0,2.0,2.0,0.0029940119760479044,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001550,WI,WISCONSIN,CITY OF ALTOONA - EAU CLAIRE COUNTY,2024,962.0,910.0,905.0,5.0,5.0,0.005494505494505495,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001625,WI,WISCONSIN,TOWN OF ALVIN - FOREST COUNTY,2016,1.0,1.0,1.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001625,WI,WISCONSIN,TOWN OF ALVIN - FOREST COUNTY,2018,7.0,0.0,0.0,0.0,0.0,,False,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001625,WI,WISCONSIN,TOWN OF ALVIN - FOREST COUNTY,2020,35.0,23.0,23.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001625,WI,WISCONSIN,TOWN OF ALVIN - FOREST COUNTY,2022,1.0,1.0,1.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001625,WI,WISCONSIN,TOWN OF ALVIN - FOREST COUNTY,2024,5.0,4.0,2.0,2.0,2.0,0.5,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001675,WI,WISCONSIN,TOWN OF AMBERG - MARINETTE COUNTY,2016,9.0,7.0,7.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001675,WI,WISCONSIN,TOWN OF AMBERG - MARINETTE COUNTY,2018,29.0,27.0,27.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001675,WI,WISCONSIN,TOWN OF AMBERG - MARINETTE COUNTY,2020,88.0,68.0,67.0,1.0,1.0,0.014705882352941176,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001675,WI,WISCONSIN,TOWN OF AMBERG - MARINETTE COUNTY,2022,39.0,31.0,31.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001675,WI,WISCONSIN,TOWN OF AMBERG - MARINETTE COUNTY,2024,57.0,52.0,52.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001725,WI,WISCONSIN,CITY OF AMERY - POLK COUNTY,2016,2.0,0.0,0.0,0.0,0.0,,False,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001725,WI,WISCONSIN,CITY OF AMERY - POLK COUNTY,2018,97.0,81.0,77.0,4.0,4.0,0.04938271604938271,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000001725,WI,WISCONSIN,CITY OF AMERY - POLK COUNTY,2020,901.0,829.0,828.0,1.0,1.0,0.0012062726176115801,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
